,Emotions,Path
1219,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-04-02-01-02-02.wav
1220,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-05-02-01-02-02.wav
1223,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-03-02-02-01-02.wav
1226,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-03-01-02-01-02.wav
1227,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-03-01-02-02-02.wav
1228,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-04-01-02-01-02.wav
1229,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-03-02-02-02-02.wav
1230,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-04-02-02-01-02.wav
1232,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-05-01-02-02-02.wav
1233,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-03-01-01-02-02.wav
1234,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-08-02-01-02-02.wav
1235,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-07-02-01-02-02.wav
1236,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-07-01-02-02-02.wav
1237,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-08-01-02-02-02.wav
1238,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-08-02-02-02-02.wav
1239,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-06-02-01-02-02.wav
1240,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-06-01-02-01-02.wav
1241,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-06-01-01-02-02.wav
1242,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-07-02-02-02-02.wav
1243,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-08-01-01-02-02.wav
1244,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-06-02-02-02-02.wav
1245,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-06-02-01-01-02.wav
1246,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-07-02-01-01-02.wav
1247,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-08-02-01-01-02.wav
1248,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-06-01-02-02-02.wav
1249,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-05-02-02-02-02.wav
1250,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-08-01-02-01-02.wav
1251,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-07-01-01-02-02.wav
1252,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-08-01-01-01-02.wav
1253,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-07-01-02-01-02.wav
1254,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-08-02-02-01-02.wav
1255,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-06-02-02-01-02.wav
1256,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-07-01-01-01-02.wav
1257,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-06-01-01-01-02.wav
1258,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-07-02-02-01-02.wav
1259,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-05-02-02-01-02.wav
1260,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-03-01-02-02-10.wav
1261,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-03-01-01-01-10.wav
1264,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-03-02-02-01-10.wav
1271,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-03-01-02-01-10.wav
1272,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-03-01-01-02-10.wav
1274,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-01-10.wav
1276,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-03-02-01-01-10.wav
1278,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-03-02-01-02-10.wav
1280,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-03-02-02-02-10.wav
1281,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-06-01-01-02-10.wav
1282,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-05-01-02-02-10.wav
1283,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-01-10.wav
1284,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-02-10.wav
1285,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-06-02-02-02-10.wav
1286,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-07-02-01-02-10.wav
1287,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-05-02-02-02-10.wav
1288,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-08-01-02-01-10.wav
1289,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-07-01-01-01-10.wav
1290,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-01-10.wav
1291,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-07-02-02-02-10.wav
1292,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-08-01-01-02-10.wav
1293,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-06-01-01-01-10.wav
1294,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-04-01-02-01-10.wav
1295,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-05-02-02-01-10.wav
1296,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-08-02-01-02-10.wav
1297,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-02-10.wav
1298,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-07-01-02-01-10.wav
1299,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-01-10.wav
1300,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-07-02-02-01-10.wav
1301,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-06-01-02-02-10.wav
1302,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-06-02-01-01-10.wav
1303,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-05-02-01-01-10.wav
1304,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-05-02-01-02-10.wav
1305,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-07-01-02-02-10.wav
1306,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-05-01-02-01-10.wav
1307,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-08-02-01-01-10.wav
1308,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-02-10.wav
1309,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-06-02-02-01-10.wav
1310,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-08-01-01-01-10.wav
1311,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-08-01-02-02-10.wav
1312,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-02-10.wav
1313,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-01-10.wav
1314,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-02-10.wav
1315,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-04-01-02-02-10.wav
1316,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-06-01-02-01-10.wav
1317,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-07-02-01-01-10.wav
1318,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-07-01-01-02-10.wav
1319,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_10/03-01-06-02-01-02-10.wav
1321,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-05-01-02-01-23.wav
1322,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-07-02-01-01-23.wav
1327,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-05-02-01-02-23.wav
1328,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-07-02-02-01-23.wav
1330,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-07-01-02-01-23.wav
1331,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-04-01-02-01-23.wav
1332,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-04-02-01-02-23.wav
1335,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-06-02-01-01-23.wav
1337,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-06-01-01-02-23.wav
1338,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-05-01-02-02-23.wav
1339,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-03-02-01-01-23.wav
1341,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-04-01-01-02-23.wav
1343,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-05-02-02-02-23.wav
1344,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-07-01-01-02-23.wav
1345,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-07-01-02-02-23.wav
1346,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-06-02-02-02-23.wav
1347,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-05-02-01-01-23.wav
1348,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-06-01-02-01-23.wav
1349,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-04-02-02-01-23.wav
1350,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-03-02-02-02-23.wav
1351,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-08-01-01-01-23.wav
1352,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-04-01-01-01-23.wav
1353,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-03-01-02-01-23.wav
1354,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-07-01-01-01-23.wav
1355,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-06-01-02-02-23.wav
1356,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-03-02-01-02-23.wav
1357,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-06-01-01-01-23.wav
1358,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-03-01-01-02-23.wav
1359,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-04-01-02-02-23.wav
1360,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-07-02-01-02-23.wav
1361,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-05-01-01-01-23.wav
1362,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-03-02-02-01-23.wav
1363,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-03-01-02-02-23.wav
1364,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-04-02-02-02-23.wav
1366,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-03-01-01-01-23.wav
1367,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-04-02-01-01-23.wav
1368,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-06-02-02-01-23.wav
1369,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-07-02-02-02-23.wav
1370,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-06-02-01-02-23.wav
1371,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-05-02-02-01-23.wav
1372,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-05-01-01-02-23.wav
1373,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-08-02-02-02-23.wav
1374,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-08-02-02-01-23.wav
1375,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-08-01-02-01-23.wav
1376,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-08-02-01-02-23.wav
1377,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-08-02-01-01-23.wav
1378,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-08-01-01-02-23.wav
1379,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_23/03-01-08-01-02-02-23.wav
1392,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-01-20.wav
1393,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-02-20.wav
1394,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-02-20.wav
1395,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-02-20.wav
1396,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-02-20.wav
1397,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-01-20.wav
1398,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-02-20.wav
1399,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-02-20.wav
1400,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-02-20.wav
1401,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-02-20.wav
1402,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-02-20.wav
1403,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-01-20.wav
1404,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-02-20.wav
1405,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-02-20.wav
1406,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-01-20.wav
1407,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-02-20.wav
1408,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-01-20.wav
1409,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-01-20.wav
1410,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-01-20.wav
1411,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-01-20.wav
1412,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-01-20.wav
1413,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-02-20.wav
1414,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-02-20.wav
1415,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-01-20.wav
1416,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-01-20.wav
1417,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-01-20.wav
1418,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-02-20.wav
1419,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-01-20.wav
1420,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-02-20.wav
1421,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-02-20.wav
1422,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-01-20.wav
1423,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-01-20.wav
1424,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-01-20.wav
1425,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-02-20.wav
1426,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-02-20.wav
1427,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-01-20.wav
1428,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-02-20.wav
1429,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-02-20.wav
1430,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-02-20.wav
1431,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-01-20.wav
1432,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-02-20.wav
1433,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-01-20.wav
1434,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-01-20.wav
1435,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-01-20.wav
1436,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-02-20.wav
1437,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-01-20.wav
1438,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-01-20.wav
1439,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-01-20.wav
