,Emotions,Path
340,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_DFA_HAP_XX.wav
341,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_DFA_ANG_XX.wav
342,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1083_TSI_HAP_XX.wav
344,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1083_WSI_DIS_XX.wav
345,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1083_TSI_SAD_XX.wav
346,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1083_WSI_FEA_XX.wav
348,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_DFA_DIS_XX.wav
349,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IEO_ANG_LO.wav
350,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_DFA_FEA_XX.wav
351,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_DFA_SAD_XX.wav
352,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IEO_FEA_HI.wav
353,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IEO_SAD_MD.wav
354,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IOM_ANG_XX.wav
355,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IEO_HAP_LO.wav
356,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IEO_FEA_MD.wav
357,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_ITH_DIS_XX.wav
358,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IOM_FEA_XX.wav
359,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IEO_FEA_LO.wav
360,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IEO_SAD_HI.wav
361,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IEO_DIS_HI.wav
362,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_ITH_ANG_XX.wav
363,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IOM_SAD_XX.wav
365,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IEO_HAP_HI.wav
366,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IOM_DIS_XX.wav
367,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IEO_HAP_MD.wav
369,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IEO_ANG_MD.wav
370,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IEO_SAD_LO.wav
371,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IEO_DIS_LO.wav
372,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IOM_HAP_XX.wav
373,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IEO_DIS_MD.wav
374,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_ITS_HAP_XX.wav
375,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_ITH_SAD_XX.wav
376,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_ITS_DIS_XX.wav
377,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_ITS_SAD_XX.wav
379,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_ITS_FEA_XX.wav
380,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_ITH_FEA_XX.wav
381,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_ITH_HAP_XX.wav
383,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IWL_ANG_XX.wav
384,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_ITS_ANG_XX.wav
385,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IWW_DIS_XX.wav
386,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IWW_FEA_XX.wav
387,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IWW_HAP_XX.wav
389,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IWW_ANG_XX.wav
390,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IWL_FEA_XX.wav
391,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_MTI_ANG_XX.wav
392,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IWL_DIS_XX.wav
394,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IWL_HAP_XX.wav
395,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IWL_SAD_XX.wav
396,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_IWW_SAD_XX.wav
397,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_MTI_FEA_XX.wav
398,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_TAI_HAP_XX.wav
399,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_MTI_DIS_XX.wav
400,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_TAI_ANG_XX.wav
401,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_MTI_SAD_XX.wav
404,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_TIE_SAD_XX.wav
405,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_TIE_FEA_XX.wav
406,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_MTI_HAP_XX.wav
407,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_TIE_ANG_XX.wav
408,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_TAI_SAD_XX.wav
410,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_TSI_ANG_XX.wav
411,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_TIE_HAP_XX.wav
412,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_TAI_DIS_XX.wav
413,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_TAI_FEA_XX.wav
414,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_TIE_DIS_XX.wav
415,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_WSI_FEA_XX.wav
416,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_DFA_DIS_XX.wav
417,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_WSI_DIS_XX.wav
418,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_TSI_HAP_XX.wav
419,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_TSI_FEA_XX.wav
422,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_DFA_ANG_XX.wav
423,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_WSI_ANG_XX.wav
424,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_WSI_HAP_XX.wav
425,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_DFA_HAP_XX.wav
426,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_TSI_DIS_XX.wav
427,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_WSI_SAD_XX.wav
428,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_DFA_FEA_XX.wav
429,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_DFA_SAD_XX.wav
430,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1084_TSI_SAD_XX.wav
432,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IOM_HAP_XX.wav
433,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IOM_FEA_XX.wav
434,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IOM_SAD_XX.wav
435,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IEO_ANG_HI.wav
436,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IEO_FEA_LO.wav
437,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IEO_DIS_LO.wav
438,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IEO_DIS_MD.wav
440,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IOM_DIS_XX.wav
441,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_ITH_ANG_XX.wav
442,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IEO_FEA_HI.wav
443,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IEO_DIS_HI.wav
444,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IEO_SAD_MD.wav
445,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IOM_ANG_XX.wav
446,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IEO_ANG_MD.wav
447,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IEO_SAD_LO.wav
448,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IEO_HAP_HI.wav
449,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IEO_HAP_MD.wav
451,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IEO_SAD_HI.wav
452,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IEO_ANG_LO.wav
453,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IEO_HAP_LO.wav
454,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IEO_FEA_MD.wav
455,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_ITS_ANG_XX.wav
456,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_ITS_SAD_XX.wav
457,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_ITS_HAP_XX.wav
458,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IWL_DIS_XX.wav
460,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_ITS_FEA_XX.wav
461,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_ITH_HAP_XX.wav
462,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_ITH_DIS_XX.wav
463,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IWW_ANG_XX.wav
464,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IWL_HAP_XX.wav
465,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IWL_SAD_XX.wav
468,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IWL_FEA_XX.wav
469,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_ITH_SAD_XX.wav
470,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_ITS_DIS_XX.wav
471,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_ITH_FEA_XX.wav
472,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IWL_ANG_XX.wav
473,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_MTI_FEA_XX.wav
474,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_TAI_ANG_XX.wav
476,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IWW_SAD_XX.wav
477,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IWW_DIS_XX.wav
478,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_TAI_SAD_XX.wav
481,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_MTI_DIS_XX.wav
482,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_MTI_SAD_XX.wav
483,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_TIE_DIS_XX.wav
484,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_TAI_HAP_XX.wav
485,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_TAI_FEA_XX.wav
486,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IWW_FEA_XX.wav
487,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_TIE_ANG_XX.wav
488,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_MTI_HAP_XX.wav
489,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_IWW_HAP_XX.wav
490,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_MTI_ANG_XX.wav
491,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_TAI_DIS_XX.wav
492,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_TSI_FEA_XX.wav
493,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_WSI_FEA_XX.wav
494,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_DFA_SAD_XX.wav
495,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_WSI_HAP_XX.wav
496,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_DFA_FEA_XX.wav
497,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_TSI_DIS_XX.wav
498,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_DFA_ANG_XX.wav
499,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_TSI_HAP_XX.wav
500,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_DFA_HAP_XX.wav
501,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_DFA_DIS_XX.wav
503,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_WSI_ANG_XX.wav
504,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_TIE_FEA_XX.wav
505,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IEO_ANG_HI.wav
506,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_WSI_SAD_XX.wav
508,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_TIE_HAP_XX.wav
510,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_TSI_SAD_XX.wav
512,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_WSI_DIS_XX.wav
513,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_TSI_ANG_XX.wav
514,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1085_TIE_SAD_XX.wav
515,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IOM_ANG_XX.wav
516,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IEO_ANG_LO.wav
518,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IOM_DIS_XX.wav
519,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IEO_SAD_MD.wav
520,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IEO_SAD_HI.wav
521,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_ITH_HAP_XX.wav
522,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_ITH_FEA_XX.wav
523,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IEO_HAP_LO.wav
524,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IEO_DIS_HI.wav
525,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IEO_HAP_HI.wav
526,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IEO_DIS_LO.wav
527,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IOM_SAD_XX.wav
528,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IOM_FEA_XX.wav
530,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_ITH_ANG_XX.wav
532,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IEO_HAP_MD.wav
533,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IOM_HAP_XX.wav
534,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IEO_ANG_MD.wav
535,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IEO_FEA_HI.wav
536,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IEO_DIS_MD.wav
537,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IEO_SAD_LO.wav
538,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_ITH_DIS_XX.wav
539,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IEO_FEA_LO.wav
540,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IEO_FEA_MD.wav
541,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IWW_HAP_XX.wav
542,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_ITS_HAP_XX.wav
543,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IWL_HAP_XX.wav
544,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_ITH_SAD_XX.wav
545,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_ITS_DIS_XX.wav
546,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_MTI_DIS_XX.wav
548,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_ITS_FEA_XX.wav
549,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IWW_DIS_XX.wav
550,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IWW_ANG_XX.wav
551,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IWL_FEA_XX.wav
552,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_ITS_SAD_XX.wav
553,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IWL_ANG_XX.wav
554,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_MTI_FEA_XX.wav
555,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IWW_SAD_XX.wav
556,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IWL_SAD_XX.wav
557,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_ITS_ANG_XX.wav
559,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IWL_DIS_XX.wav
561,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_MTI_ANG_XX.wav
562,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_MTI_HAP_XX.wav
563,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_IWW_FEA_XX.wav
565,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_TIE_ANG_XX.wav
566,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_MTI_SAD_XX.wav
567,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_TSI_HAP_XX.wav
568,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_TSI_SAD_XX.wav
569,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_TSI_FEA_XX.wav
570,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_TAI_ANG_XX.wav
571,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_TAI_HAP_XX.wav
572,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_TIE_HAP_XX.wav
573,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_TIE_DIS_XX.wav
574,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_TSI_ANG_XX.wav
576,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_TAI_SAD_XX.wav
577,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_TAI_FEA_XX.wav
578,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_TAI_DIS_XX.wav
581,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_TIE_FEA_XX.wav
582,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_TSI_DIS_XX.wav
583,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_TIE_SAD_XX.wav
585,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_WSI_HAP_XX.wav
586,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_DFA_SAD_XX.wav
587,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IEO_DIS_MD.wav
588,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IEO_FEA_HI.wav
589,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IEO_DIS_HI.wav
590,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_WSI_FEA_XX.wav
591,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_DFA_HAP_XX.wav
592,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IEO_ANG_MD.wav
593,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IEO_DIS_LO.wav
594,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IEO_FEA_MD.wav
595,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IEO_ANG_LO.wav
596,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IEO_FEA_LO.wav
597,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_WSI_ANG_XX.wav
599,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_WSI_DIS_XX.wav
600,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_DFA_ANG_XX.wav
601,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1086_WSI_SAD_XX.wav
602,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_DFA_DIS_XX.wav
603,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_DFA_FEA_XX.wav
604,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IEO_ANG_HI.wav
606,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IEO_HAP_MD.wav
607,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IOM_SAD_XX.wav
609,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_ITS_SAD_XX.wav
610,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IEO_HAP_HI.wav
611,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_ITS_HAP_XX.wav
612,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_ITH_HAP_XX.wav
613,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_ITS_DIS_XX.wav
614,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IOM_ANG_XX.wav
615,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_ITS_ANG_XX.wav
616,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IEO_HAP_LO.wav
617,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IWL_ANG_XX.wav
618,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IOM_HAP_XX.wav
619,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_ITH_ANG_XX.wav
620,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IEO_SAD_MD.wav
621,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_ITS_FEA_XX.wav
622,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_ITH_DIS_XX.wav
624,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_ITH_SAD_XX.wav
625,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IOM_DIS_XX.wav
626,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IEO_SAD_HI.wav
628,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IEO_SAD_LO.wav
629,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IOM_FEA_XX.wav
630,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_ITH_FEA_XX.wav
631,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IWL_DIS_XX.wav
632,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IWL_SAD_XX.wav
633,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_TAI_FEA_XX.wav
635,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IWW_FEA_XX.wav
636,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_MTI_DIS_XX.wav
637,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_MTI_FEA_XX.wav
638,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IWW_ANG_XX.wav
640,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_MTI_HAP_XX.wav
641,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IWW_HAP_XX.wav
642,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IWW_DIS_XX.wav
644,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_TAI_ANG_XX.wav
645,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_MTI_SAD_XX.wav
646,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IWL_HAP_XX.wav
647,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IWW_SAD_XX.wav
648,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_TAI_SAD_XX.wav
649,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_MTI_ANG_XX.wav
650,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_TAI_DIS_XX.wav
651,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_TAI_HAP_XX.wav
652,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_IWL_FEA_XX.wav
654,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_WSI_DIS_XX.wav
655,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1088_DFA_FEA_XX.wav
657,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_TSI_ANG_XX.wav
658,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_WSI_ANG_XX.wav
659,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_TSI_SAD_XX.wav
660,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_TIE_DIS_XX.wav
661,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_TSI_DIS_XX.wav
662,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_TIE_ANG_XX.wav
663,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_WSI_HAP_XX.wav
664,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_TIE_SAD_XX.wav
665,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1088_DFA_DIS_XX.wav
666,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_TSI_HAP_XX.wav
668,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_TIE_HAP_XX.wav
669,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1088_DFA_ANG_XX.wav
671,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_WSI_FEA_XX.wav
672,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_WSI_SAD_XX.wav
673,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_TIE_FEA_XX.wav
674,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1087_TSI_FEA_XX.wav
675,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1088_IOM_FEA_XX.wav
676,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1088_IEO_SAD_LO.wav
677,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1088_IEO_HAP_LO.wav
678,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1088_IEO_ANG_HI.wav
